year,geography,measure,adjustment,analysis,domain,condition,primary_sex,primary_age,primary_dual,fips,county,state,urban,primary_race,primary_value,primary_eligibility,primary_denominator,comparison_sex,comparison_age,comparison_dual,comparison_race,comparison_eligibility,comparison_value,comparison_denominator,analysis_value
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,32031,Washoe County,NEVADA,Urban,Black,13122,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,20825,undefined,-7703
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,32510,Carson City,NEVADA,Urban,Black,23368,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,20825,undefined,2543
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,33011,Hillsborough County,NEW HAMPSHIRE,Urban,Black,17809,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,16657,undefined,1152
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,33013,Merrimack County,NEW HAMPSHIRE,Rural,Black,16634,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,16657,undefined,-23
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,33015,Rockingham County,NEW HAMPSHIRE,Urban,Black,14091,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,16657,undefined,-2566
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,33017,Strafford County,NEW HAMPSHIRE,Urban,Black,8581,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,16657,undefined,-8076
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,34001,Atlantic County,NEW JERSEY,Urban,Black,18530,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,20048,undefined,-1518
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,34003,Bergen County,NEW JERSEY,Urban,Black,19363,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,20048,undefined,-685
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,34005,Burlington County,NEW JERSEY,Urban,Black,16827,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,20048,undefined,-3221
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,34007,Camden County,NEW JERSEY,Urban,Black,19513,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,20048,undefined,-535
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,34009,Cape May County,NEW JERSEY,Urban,Black,19180,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,20048,undefined,-868
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,34011,Cumberland County,NEW JERSEY,Urban,Black,20572,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,20048,undefined,524
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,34013,Essex County,NEW JERSEY,Urban,Black,24530,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,20048,undefined,4482
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,34015,Gloucester County,NEW JERSEY,Urban,Black,18787,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,20048,undefined,-1261
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,34017,Hudson County,NEW JERSEY,Urban,Black,22963,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,20048,undefined,2915
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,34019,Hunterdon County,NEW JERSEY,Urban,Black,8254,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,20048,undefined,-11794
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,34021,Mercer County,NEW JERSEY,Urban,Black,18483,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,20048,undefined,-1565
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,34023,Middlesex County,NEW JERSEY,Urban,Black,18818,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,20048,undefined,-1230
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,34025,Monmouth County,NEW JERSEY,Urban,Black,22779,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,20048,undefined,2731
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,34027,Morris County,NEW JERSEY,Urban,Black,17294,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,20048,undefined,-2754
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,34029,Ocean County,NEW JERSEY,Urban,Black,19682,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,20048,undefined,-366
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,34031,Passaic County,NEW JERSEY,Urban,Black,24011,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,20048,undefined,3963
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,34033,Salem County,NEW JERSEY,Urban,Black,16150,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,20048,undefined,-3898
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,34035,Somerset County,NEW JERSEY,Urban,Black,18691,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,20048,undefined,-1357
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,34037,Sussex County,NEW JERSEY,Urban,Black,13438,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,20048,undefined,-6610
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,34039,Union County,NEW JERSEY,Urban,Black,18193,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,20048,undefined,-1855
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,34041,Warren County,NEW JERSEY,Urban,Black,14926,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,20048,undefined,-5122
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,35001,Bernalillo County,NEW MEXICO,Urban,Black,12702,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14677,undefined,-1975
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,35005,Chaves County,NEW MEXICO,Rural,Black,12749,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14677,undefined,-1928
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,35009,Curry County,NEW MEXICO,Rural,Black,20901,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14677,undefined,6224
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,35013,Dona Ana County,NEW MEXICO,Urban,Black,10140,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14677,undefined,-4537
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,35015,Eddy County,NEW MEXICO,Rural,Black,9504,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14677,undefined,-5173
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,35025,Lea County,NEW MEXICO,Rural,Black,10142,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14677,undefined,-4535
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,35035,Otero County,NEW MEXICO,Rural,Black,8776,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14677,undefined,-5901
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,35043,Sandoval County,NEW MEXICO,Urban,Black,10457,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14677,undefined,-4220
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,35045,San Juan County,NEW MEXICO,Urban,Black,16196,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14677,undefined,1519
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,35049,Santa Fe County,NEW MEXICO,Urban,Black,3761,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14677,undefined,-10916
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,35061,Valencia County,NEW MEXICO,Urban,Black,17192,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14677,undefined,2515
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,36001,Albany County,NEW YORK,Urban,Black,17122,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,21153,undefined,-4031
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,36005,Bronx County,NEW YORK,Urban,Black,27728,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,21153,undefined,6575
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,36007,Broome County,NEW YORK,Urban,Black,12942,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,21153,undefined,-8211
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,36009,Cattaraugus County,NEW YORK,Rural,Black,8467,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,21153,undefined,-12686
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,36011,Cayuga County,NEW YORK,Rural,Black,10968,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,21153,undefined,-10185
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,36013,Chautauqua County,NEW YORK,Rural,Black,10891,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,21153,undefined,-10262
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,36015,Chemung County,NEW YORK,Urban,Black,10766,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,21153,undefined,-10387
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,36019,Clinton County,NEW YORK,Rural,Black,18875,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,21153,undefined,-2278
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,36021,Columbia County,NEW YORK,Rural,Black,18925,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,21153,undefined,-2228
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,36025,Delaware County,NEW YORK,Rural,Black,14291,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,21153,undefined,-6862
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,36027,Dutchess County,NEW YORK,Urban,Black,15169,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,21153,undefined,-5984
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,36029,Erie County,NEW YORK,Urban,Black,16673,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,21153,undefined,-4480
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,36037,Genesee County,NEW YORK,Rural,Black,31306,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,21153,undefined,10153
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,36039,Greene County,NEW YORK,Rural,Black,14692,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,21153,undefined,-6461
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,36045,Jefferson County,NEW YORK,Rural,Black,12678,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,21153,undefined,-8475
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,36047,Kings County,NEW YORK,Urban,Black,24730,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,21153,undefined,3577
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,36055,Monroe County,NEW YORK,Urban,Black,17906,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,21153,undefined,-3247
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,36057,Montgomery County,NEW YORK,Rural,Black,5151,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,21153,undefined,-16002
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,36059,Nassau County,NEW YORK,Urban,Black,19955,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,21153,undefined,-1198
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,36061,New York County,NEW YORK,Urban,Black,25446,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,21153,undefined,4293
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,36063,Niagara County,NEW YORK,Urban,Black,18360,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,21153,undefined,-2793
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,36065,Oneida County,NEW YORK,Urban,Black,19821,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,21153,undefined,-1332
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,36067,Onondaga County,NEW YORK,Urban,Black,14638,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,21153,undefined,-6515
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,36069,Ontario County,NEW YORK,Urban,Black,13603,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,21153,undefined,-7550
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,36071,Orange County,NEW YORK,Urban,Black,17787,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,21153,undefined,-3366
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,36073,Orleans County,NEW YORK,Urban,Black,17704,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,21153,undefined,-3449
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,36079,Putnam County,NEW YORK,Urban,Black,24759,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,21153,undefined,3606
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,36081,Queens County,NEW YORK,Urban,Black,22343,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,21153,undefined,1190
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,36083,Rensselaer County,NEW YORK,Urban,Black,18847,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,21153,undefined,-2306
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,36085,Richmond County,NEW YORK,Urban,Black,23086,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,21153,undefined,1933
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,36087,Rockland County,NEW YORK,Urban,Black,18277,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,21153,undefined,-2876
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,36089,St. Lawrence County,NEW YORK,Rural,Black,6415,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,21153,undefined,-14738
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,36091,Saratoga County,NEW YORK,Urban,Black,15170,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,21153,undefined,-5983
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,36093,Schenectady County,NEW YORK,Urban,Black,14218,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,21153,undefined,-6935
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,36101,Steuben County,NEW YORK,Rural,Black,9119,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,21153,undefined,-12034
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,36103,Suffolk County,NEW YORK,Urban,Black,20891,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,21153,undefined,-262
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,36105,Sullivan County,NEW YORK,Rural,Black,18962,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,21153,undefined,-2191
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,36107,Tioga County,NEW YORK,Urban,Black,16430,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,21153,undefined,-4723
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,36109,Tompkins County,NEW YORK,Urban,Black,9293,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,21153,undefined,-11860
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,36111,Ulster County,NEW YORK,Urban,Black,18435,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,21153,undefined,-2718
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,36117,Wayne County,NEW YORK,Urban,Black,15671,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,21153,undefined,-5482
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,36119,Westchester County,NEW YORK,Urban,Black,22043,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,21153,undefined,890
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37001,Alamance County,NORTH CAROLINA,Urban,Black,13702,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-2069
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37003,Alexander County,NORTH CAROLINA,Urban,Black,14209,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-1562
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37007,Anson County,NORTH CAROLINA,Urban,Black,13991,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-1780
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37013,Beaufort County,NORTH CAROLINA,Rural,Black,11958,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-3813
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37015,Bertie County,NORTH CAROLINA,Rural,Black,13724,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-2047
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37017,Bladen County,NORTH CAROLINA,Rural,Black,16022,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,251
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37019,Brunswick County,NORTH CAROLINA,Urban,Black,11160,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-4611
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37021,Buncombe County,NORTH CAROLINA,Urban,Black,12331,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-3440
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37023,Burke County,NORTH CAROLINA,Urban,Black,14541,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-1230
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37025,Cabarrus County,NORTH CAROLINA,Urban,Black,13851,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-1920
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37027,Caldwell County,NORTH CAROLINA,Urban,Black,10887,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-4884
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37029,Camden County,NORTH CAROLINA,Rural,Black,8545,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-7226
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37031,Carteret County,NORTH CAROLINA,Rural,Black,15599,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-172
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37033,Caswell County,NORTH CAROLINA,Rural,Black,17700,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,1929
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37035,Catawba County,NORTH CAROLINA,Urban,Black,13500,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-2271
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37037,Chatham County,NORTH CAROLINA,Urban,Black,12795,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-2976
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37039,Cherokee County,NORTH CAROLINA,Rural,Black,13011,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-2760
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37041,Chowan County,NORTH CAROLINA,Rural,Black,8565,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-7206
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37045,Cleveland County,NORTH CAROLINA,Rural,Black,13144,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-2627
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37047,Columbus County,NORTH CAROLINA,Rural,Black,14401,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-1370
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37049,Craven County,NORTH CAROLINA,Rural,Black,12643,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-3128
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37051,Cumberland County,NORTH CAROLINA,Urban,Black,12747,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-3024
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37053,Currituck County,NORTH CAROLINA,Urban,Black,12253,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-3518
