year,geography,measure,adjustment,analysis,domain,condition,primary_sex,primary_age,primary_dual,fips,county,state,urban,primary_race,primary_value,primary_eligibility,primary_denominator,comparison_sex,comparison_age,comparison_dual,comparison_race,comparison_eligibility,comparison_value,comparison_denominator,analysis_value
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37095,Hyde County,NORTH CAROLINA,Rural,White,9528,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-6243
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37097,Iredell County,NORTH CAROLINA,Rural,White,14263,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-1508
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37099,Jackson County,NORTH CAROLINA,Rural,White,12341,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-3430
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37101,Johnston County,NORTH CAROLINA,Urban,White,13473,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-2298
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37103,Jones County,NORTH CAROLINA,Rural,White,14322,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-1449
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37105,Lee County,NORTH CAROLINA,Rural,White,13633,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-2138
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37107,Lenoir County,NORTH CAROLINA,Rural,White,13080,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-2691
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37109,Lincoln County,NORTH CAROLINA,Rural,White,13274,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-2497
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37111,McDowell County,NORTH CAROLINA,Rural,White,11905,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-3866
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37113,Macon County,NORTH CAROLINA,Rural,White,10387,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-5384
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37115,Madison County,NORTH CAROLINA,Urban,White,13653,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-2118
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37117,Martin County,NORTH CAROLINA,Rural,White,15595,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-176
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37119,Mecklenburg County,NORTH CAROLINA,Urban,White,14313,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-1458
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37121,Mitchell County,NORTH CAROLINA,Rural,White,12977,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-2794
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37123,Montgomery County,NORTH CAROLINA,Rural,White,13227,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-2544
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37125,Moore County,NORTH CAROLINA,Rural,White,12342,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-3429
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37127,Nash County,NORTH CAROLINA,Urban,White,13240,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-2531
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37129,New Hanover County,NORTH CAROLINA,Urban,White,13609,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-2162
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37131,Northampton County,NORTH CAROLINA,Rural,White,12366,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-3405
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37133,Onslow County,NORTH CAROLINA,Urban,White,13926,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-1845
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37135,Orange County,NORTH CAROLINA,Urban,White,13270,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-2501
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37137,Pamlico County,NORTH CAROLINA,Rural,White,13948,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-1823
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37139,Pasquotank County,NORTH CAROLINA,Rural,White,14056,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-1715
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37141,Pender County,NORTH CAROLINA,Urban,White,12662,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-3109
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37143,Perquimans County,NORTH CAROLINA,Rural,White,13819,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-1952
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37145,Person County,NORTH CAROLINA,Urban,White,14500,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-1271
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37147,Pitt County,NORTH CAROLINA,Urban,White,15578,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-193
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37149,Polk County,NORTH CAROLINA,Rural,White,13631,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-2140
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37151,Randolph County,NORTH CAROLINA,Urban,White,13939,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-1832
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37153,Richmond County,NORTH CAROLINA,Rural,White,12960,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-2811
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37155,Robeson County,NORTH CAROLINA,Rural,White,14073,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-1698
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37157,Rockingham County,NORTH CAROLINA,Urban,White,13237,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-2534
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37159,Rowan County,NORTH CAROLINA,Rural,White,12682,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-3089
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37161,Rutherford County,NORTH CAROLINA,Rural,White,15836,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,65
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37163,Sampson County,NORTH CAROLINA,Rural,White,15489,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-282
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37165,Scotland County,NORTH CAROLINA,Rural,White,13625,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-2146
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37167,Stanly County,NORTH CAROLINA,Urban,White,14197,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-1574
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37169,Stokes County,NORTH CAROLINA,Urban,White,14640,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-1131
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37171,Surry County,NORTH CAROLINA,Rural,White,12980,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-2791
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37173,Swain County,NORTH CAROLINA,Rural,White,14736,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-1035
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37175,Transylvania County,NORTH CAROLINA,Rural,White,12719,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-3052
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37177,Tyrrell County,NORTH CAROLINA,Rural,White,12854,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-2917
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37179,Union County,NORTH CAROLINA,Urban,White,13868,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-1903
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37181,Vance County,NORTH CAROLINA,Rural,White,14246,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-1525
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37183,Wake County,NORTH CAROLINA,Urban,White,13258,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-2513
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37185,Warren County,NORTH CAROLINA,Rural,White,15029,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-742
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37187,Washington County,NORTH CAROLINA,Rural,White,12536,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-3235
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37189,Watauga County,NORTH CAROLINA,Rural,White,15603,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-168
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37191,Wayne County,NORTH CAROLINA,Urban,White,13086,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-2685
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37193,Wilkes County,NORTH CAROLINA,Rural,White,12949,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-2822
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37195,Wilson County,NORTH CAROLINA,Rural,White,13403,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-2368
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37197,Yadkin County,NORTH CAROLINA,Urban,White,14395,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-1376
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,37199,Yancey County,NORTH CAROLINA,Rural,White,10687,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15771,undefined,-5084
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,38001,Adams County,NORTH DAKOTA,Rural,White,12768,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14539,undefined,-1771
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,38003,Barnes County,NORTH DAKOTA,Rural,White,13620,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14539,undefined,-919
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,38005,Benson County,NORTH DAKOTA,Rural,White,10842,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14539,undefined,-3697
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,38007,Billings County,NORTH DAKOTA,Rural,White,9399,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14539,undefined,-5140
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,38009,Bottineau County,NORTH DAKOTA,Rural,White,12207,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14539,undefined,-2332
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,38011,Bowman County,NORTH DAKOTA,Rural,White,22168,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14539,undefined,7629
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,38013,Burke County,NORTH DAKOTA,Rural,White,10120,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14539,undefined,-4419
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,38015,Burleigh County,NORTH DAKOTA,Urban,White,12140,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14539,undefined,-2399
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,38017,Cass County,NORTH DAKOTA,Urban,White,14358,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14539,undefined,-181
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,38019,Cavalier County,NORTH DAKOTA,Rural,White,11401,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14539,undefined,-3138
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,38021,Dickey County,NORTH DAKOTA,Rural,White,14319,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14539,undefined,-220
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,38023,Divide County,NORTH DAKOTA,Rural,White,16282,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14539,undefined,1743
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,38025,Dunn County,NORTH DAKOTA,Rural,White,15951,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14539,undefined,1412
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,38027,Eddy County,NORTH DAKOTA,Rural,White,11206,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14539,undefined,-3333
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,38029,Emmons County,NORTH DAKOTA,Rural,White,11856,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14539,undefined,-2683
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,38031,Foster County,NORTH DAKOTA,Rural,White,11542,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14539,undefined,-2997
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,38033,Golden Valley County,NORTH DAKOTA,Rural,White,11311,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14539,undefined,-3228
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,38035,Grand Forks County,NORTH DAKOTA,Urban,White,13557,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14539,undefined,-982
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,38037,Grant County,NORTH DAKOTA,Rural,White,13935,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14539,undefined,-604
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,38039,Griggs County,NORTH DAKOTA,Rural,White,15879,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14539,undefined,1340
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,38041,Hettinger County,NORTH DAKOTA,Rural,White,11613,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14539,undefined,-2926
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,38043,Kidder County,NORTH DAKOTA,Rural,White,12484,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14539,undefined,-2055
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,38045,LaMoure County,NORTH DAKOTA,Rural,White,15210,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14539,undefined,671
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,38047,Logan County,NORTH DAKOTA,Rural,White,13816,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14539,undefined,-723
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,38049,McHenry County,NORTH DAKOTA,Rural,White,12126,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14539,undefined,-2413
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,38051,McIntosh County,NORTH DAKOTA,Rural,White,15542,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14539,undefined,1003
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,38053,McKenzie County,NORTH DAKOTA,Rural,White,11366,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14539,undefined,-3173
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,38055,McLean County,NORTH DAKOTA,Rural,White,13494,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14539,undefined,-1045
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,38057,Mercer County,NORTH DAKOTA,Rural,White,13046,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14539,undefined,-1493
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,38059,Morton County,NORTH DAKOTA,Urban,White,11070,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14539,undefined,-3469
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,38061,Mountrail County,NORTH DAKOTA,Rural,White,14086,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14539,undefined,-453
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,38063,Nelson County,NORTH DAKOTA,Rural,White,11858,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14539,undefined,-2681
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,38065,Oliver County,NORTH DAKOTA,Rural,White,12648,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14539,undefined,-1891
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,38067,Pembina County,NORTH DAKOTA,Rural,White,12634,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14539,undefined,-1905
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,38069,Pierce County,NORTH DAKOTA,Rural,White,14876,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14539,undefined,337
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,38071,Ramsey County,NORTH DAKOTA,Rural,White,13251,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14539,undefined,-1288
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,38073,Ransom County,NORTH DAKOTA,Rural,White,19070,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14539,undefined,4531
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,38075,Renville County,NORTH DAKOTA,Rural,White,13357,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14539,undefined,-1182
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,38077,Richland County,NORTH DAKOTA,Rural,White,11931,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14539,undefined,-2608
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,38079,Rolette County,NORTH DAKOTA,Rural,White,14314,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14539,undefined,-225
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,38081,Sargent County,NORTH DAKOTA,Rural,White,13926,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14539,undefined,-613
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,38083,Sheridan County,NORTH DAKOTA,Rural,White,12353,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14539,undefined,-2186
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,38085,Sioux County,NORTH DAKOTA,Rural,White,10437,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14539,undefined,-4102
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,38089,Stark County,NORTH DAKOTA,Rural,White,11346,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14539,undefined,-3193
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,38091,Steele County,NORTH DAKOTA,Rural,White,16483,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14539,undefined,1944
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,38093,Stutsman County,NORTH DAKOTA,Rural,White,10669,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14539,undefined,-3870
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,38095,Towner County,NORTH DAKOTA,Rural,White,11954,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14539,undefined,-2585
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,38097,Traill County,NORTH DAKOTA,Rural,White,15649,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14539,undefined,1110
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,38099,Walsh County,NORTH DAKOTA,Rural,White,14047,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,14539,undefined,-492
